symbol,quantity,pnl,timestamp
INFY,16,2123.19,2025-07-14 22:35:56
HDFC,-93,3136.78,2025-07-14 23:21:15
SBIN,-74,-3670.05,2025-07-14 23:23:51
NIFTY,27,3887.04,2025-07-14 22:34:35
BANKNIFTY,66,-285.74,2025-07-14 23:07:55
HDFC,24,-2185.97,2025-07-14 23:06:20
ICICIBANK,65,-2192.08,2025-07-14 23:20:29
SBIN,-1,-352.57,2025-07-14 23:26:05
RELIANCE,-94,4574.17,2025-07-14 22:58:30
TCS,78,-4527.9,2025-07-14 22:49:24
SBIN,59,1799.62,2025-07-14 23:30:17
BANKNIFTY,-78,-3231.75,2025-07-14 22:46:02
RELIANCE,47,3275.78,2025-07-14 22:38:54
TCS,53,-2538.57,2025-07-14 23:09:58
SBIN,-15,168.51,2025-07-14 23:08:07
NIFTY,-21,314.29,2025-07-14 22:59:10
ITC,-71,-3770.95,2025-07-14 22:42:31
HDFC,99,3425.39,2025-07-14 23:08:17
ITC,75,4835.2,2025-07-14 22:53:07
TCS,9,-2317.77,2025-07-14 23:07:03
RELIANCE,32,1378.32,2025-07-14 23:09:37
TCS,71,596.8,2025-07-14 23:17:10
BANKNIFTY,30,1448.97,2025-07-14 23:21:07
INFY,19,-4183.95,2025-07-14 23:23:16
NIFTY,-74,3364.94,2025-07-14 23:07:34
TCS,82,1980.79,2025-07-14 22:59:31
INFY,-97,-1150.77,2025-07-14 22:44:35
BANKNIFTY,-100,3671.29,2025-07-14 22:56:31
BANKNIFTY,-89,-3452.68,2025-07-14 23:22:26
SBIN,-57,4026.38,2025-07-14 23:08:28
HDFC,-52,3038.81,2025-07-14 22:51:56
RELIANCE,-14,-3733.42,2025-07-14 23:00:32
ONGC,53,-4816.53,2025-07-14 23:03:14
TCS,-43,4175.34,2025-07-14 23:30:09
ITC,76,559.35,2025-07-14 23:21:23
INFY,44,1837.73,2025-07-14 23:20:05
ONGC,-94,-103.84,2025-07-14 23:15:51
INFY,49,3534.17,2025-07-14 22:59:41
HDFC,82,-1292.35,2025-07-14 23:27:46
HDFC,17,1352.36,2025-07-14 23:16:24
SBIN,31,-1092.71,2025-07-14 23:22:24
INFY,2,-2684.01,2025-07-14 22:40:07
NIFTY,-100,4306.24,2025-07-14 22:45:49
NIFTY,-37,-1492.16,2025-07-14 23:27:59
ITC,45,890.49,2025-07-14 23:02:02
ONGC,-72,4883.1,2025-07-14 23:17:50
SBIN,-37,215.22,2025-07-14 22:56:20
ICICIBANK,11,956.45,2025-07-14 23:19:31
NIFTY,27,1181.27,2025-07-14 23:15:14
SBIN,-60,556.37,2025-07-14 22:31:27
TCS,-96,2864.32,2025-07-14 22:34:36
TCS,-17,-3379.07,2025-07-14 23:09:58
HDFC,-61,-2673.86,2025-07-14 23:18:00
BANKNIFTY,62,-4159.11,2025-07-14 23:21:01
ICICIBANK,-42,-2117.04,2025-07-14 22:46:39
ONGC,-88,-690.8,2025-07-14 22:46:30
RELIANCE,50,1467.43,2025-07-14 23:09:53
ITC,15,-3960.04,2025-07-14 23:01:25
SBIN,-25,1737.8,2025-07-14 23:20:22
SBIN,-23,-2257.14,2025-07-14 22:55:18
ONGC,-53,-3868.14,2025-07-14 22:37:58
ITC,-34,852.6,2025-07-14 23:17:06
ICICIBANK,-34,-3114.32,2025-07-14 22:49:31
BANKNIFTY,-71,1821.34,2025-07-14 23:11:52
INFY,35,3591.4,2025-07-14 23:11:01
HDFC,-32,-4030.29,2025-07-14 22:43:27
SBIN,62,3001.63,2025-07-14 23:10:55
INFY,-91,-4103.09,2025-07-14 22:42:38
HDFC,41,-2300.06,2025-07-14 23:04:05
INFY,38,-612.21,2025-07-14 22:53:08
HDFC,-44,4293.58,2025-07-14 22:54:19
INFY,58,4909.92,2025-07-14 23:05:17
ICICIBANK,93,1569.57,2025-07-14 23:25:56
TCS,-52,827.35,2025-07-14 22:52:43
TCS,-35,963.23,2025-07-14 23:18:28
NIFTY,32,-1141.15,2025-07-14 23:00:57
BANKNIFTY,-22,-4583.73,2025-07-14 22:58:33
ONGC,85,2965.91,2025-07-14 22:38:09
ICICIBANK,57,-3044.92,2025-07-14 22:45:51
ITC,1,-1342.74,2025-07-14 22:53:09
INFY,36,4143.52,2025-07-14 23:07:58
ONGC,62,4473.25,2025-07-14 23:18:56
ONGC,0,-3533.59,2025-07-14 23:01:59
SBIN,-45,151.33,2025-07-14 23:16:02
TCS,20,-547.06,2025-07-14 23:27:25
INFY,-49,2593.53,2025-07-14 23:06:15
ITC,-46,4219.09,2025-07-14 23:02:40
BANKNIFTY,80,4484.17,2025-07-14 22:48:11
INFY,-73,2387.8,2025-07-14 23:05:31
ICICIBANK,18,-1541.22,2025-07-14 23:05:40
HDFC,71,3684.67,2025-07-14 23:25:43
RELIANCE,47,-4844.34,2025-07-14 22:40:02
ITC,-3,3245.67,2025-07-14 23:27:13
NIFTY,-36,-730.01,2025-07-14 22:49:27
ITC,34,-2712.57,2025-07-14 22:31:40
HDFC,-77,-2342.15,2025-07-14 23:30:00
HDFC,8,555.36,2025-07-14 22:57:39
TCS,-81,-1516.04,2025-07-14 22:36:10
HDFC,36,-202.91,2025-07-14 23:11:40
BANKNIFTY,47,-1394.36,2025-07-14 23:19:25
HDFC,-13,-452.79,2025-07-14 23:16:26
ONGC,7,-502.28,2025-07-14 22:59:06
BANKNIFTY,-44,-1316.45,2025-07-14 23:27:56
RELIANCE,-12,4577.74,2025-07-14 23:17:58
NIFTY,20,-1155.01,2025-07-14 23:26:29
SBIN,-83,1385.88,2025-07-14 22:42:46
INFY,68,-206.78,2025-07-14 22:45:58
NIFTY,-99,2315.12,2025-07-14 23:24:08
HDFC,-90,-3131.51,2025-07-14 22:50:43
ITC,-98,4498.75,2025-07-14 23:20:43
INFY,-51,-2203.83,2025-07-14 22:34:33
ICICIBANK,-14,1881.77,2025-07-14 23:29:37
HDFC,-8,3877.18,2025-07-14 23:00:17
TCS,-6,-3360.75,2025-07-14 22:52:27
NIFTY,-43,-4144.9,2025-07-14 23:01:18
ITC,-14,3938.26,2025-07-14 22:52:45
ICICIBANK,75,3036.68,2025-07-14 23:11:29
BANKNIFTY,-48,3642.27,2025-07-14 23:27:27
NIFTY,-47,-2824.08,2025-07-14 22:58:55
SBIN,80,-2651.69,2025-07-14 23:16:23
HDFC,-26,422.69,2025-07-14 22:37:41
ITC,-32,2462.99,2025-07-14 23:03:28
INFY,-70,173.85,2025-07-14 23:14:56
HDFC,71,755.02,2025-07-14 23:12:44
TCS,-75,1251.56,2025-07-14 23:29:12
BANKNIFTY,-16,-3158.47,2025-07-14 22:54:24
TCS,77,-210.64,2025-07-14 22:47:17
INFY,-57,4785.88,2025-07-14 22:44:47
SBIN,-56,3140.88,2025-07-14 23:09:58
ICICIBANK,19,4541.94,2025-07-14 22:53:57
ICICIBANK,98,-651.81,2025-07-14 22:38:55
TCS,3,-2025.28,2025-07-14 23:26:30
ONGC,11,-2032.3,2025-07-14 22:46:57
HDFC,85,2464.88,2025-07-14 23:20:40
HDFC,11,-376.47,2025-07-14 23:05:32
RELIANCE,-86,1605.34,2025-07-14 23:01:42
TCS,88,-4017.78,2025-07-14 22:47:22
BANKNIFTY,-7,2822.83,2025-07-14 23:20:13
ONGC,86,-3356.91,2025-07-14 23:15:50
ICICIBANK,-30,-2522.65,2025-07-14 22:37:30
ONGC,26,-4355.03,2025-07-14 22:41:21
HDFC,-29,2612.35,2025-07-14 23:17:12
ICICIBANK,0,-4564.02,2025-07-14 23:00:16
ITC,-16,-3230.34,2025-07-14 23:01:37
BANKNIFTY,11,1725.75,2025-07-14 22:50:00
INFY,-7,999.54,2025-07-14 22:44:27
BANKNIFTY,45,4622.63,2025-07-14 22:44:33
ICICIBANK,78,491.54,2025-07-14 22:56:50
ICICIBANK,-93,647.06,2025-07-14 22:38:20
HDFC,23,-3300.49,2025-07-14 22:39:18
INFY,17,1334.88,2025-07-14 23:27:16
NIFTY,6,4346.95,2025-07-14 22:33:00
BANKNIFTY,33,3169.29,2025-07-14 22:50:28
NIFTY,32,2951.56,2025-07-14 22:45:41
INFY,35,2356.77,2025-07-14 22:44:02
ICICIBANK,-48,-4907.33,2025-07-14 23:09:27
ITC,97,-119.44,2025-07-14 22:39:42
ITC,87,2742.18,2025-07-14 22:49:14
BANKNIFTY,71,-3767.6,2025-07-14 23:06:42
ONGC,97,1272.85,2025-07-14 23:31:08
SBIN,-50,513.41,2025-07-14 22:48:15
NIFTY,-12,-709.61,2025-07-14 23:22:50
SBIN,52,-360.19,2025-07-14 23:18:57
INFY,-62,3967.83,2025-07-14 22:49:20
SBIN,-11,-4484.48,2025-07-14 23:08:51
TCS,-49,-1369.04,2025-07-14 22:44:11
ICICIBANK,-18,-3262.64,2025-07-14 22:34:37
NIFTY,-15,478.05,2025-07-14 23:28:26
INFY,-71,1368.81,2025-07-14 23:16:06
SBIN,-77,-3331.99,2025-07-14 23:17:25
TCS,-18,1715.23,2025-07-14 23:15:49
ITC,55,4815.6,2025-07-14 23:20:03
ONGC,-37,53.11,2025-07-14 22:55:10
ICICIBANK,-3,2577.49,2025-07-14 22:50:43
TCS,-33,-1953.23,2025-07-14 22:49:18
ITC,-76,1697.58,2025-07-14 23:22:19
RELIANCE,-17,-22.02,2025-07-14 23:15:30
NIFTY,19,-4440.27,2025-07-14 22:56:17
ICICIBANK,-82,-4253.84,2025-07-14 23:10:00
ONGC,-22,-1663.5,2025-07-14 22:53:10
HDFC,-40,1621.83,2025-07-14 22:35:55
TCS,-36,704.51,2025-07-14 22:48:38
ICICIBANK,24,561.03,2025-07-14 22:54:59
TCS,-66,-3476.37,2025-07-14 23:17:22
ONGC,69,1192.82,2025-07-14 22:39:29
ONGC,72,-2154.31,2025-07-14 22:55:56
BANKNIFTY,-31,4390.59,2025-07-14 22:54:54
BANKNIFTY,29,35.25,2025-07-14 22:47:55
ONGC,-90,-3757.47,2025-07-14 22:47:34
ICICIBANK,11,3315.3,2025-07-14 22:43:56
HDFC,-60,-2836.03,2025-07-14 22:35:04
ICICIBANK,85,743.38,2025-07-14 22:52:11
ONGC,-17,777.48,2025-07-14 23:17:59
INFY,-7,-4447.92,2025-07-14 23:00:53
TCS,98,-3625.65,2025-07-14 23:30:55
SBIN,5,1460.46,2025-07-14 22:39:18
TCS,85,-2990.05,2025-07-14 23:03:37
NIFTY,60,-3516.62,2025-07-14 23:08:41
INFY,-98,2400.72,2025-07-14 22:59:53
ONGC,37,1649.22,2025-07-14 22:34:03
NIFTY,34,-1336.17,2025-07-14 22:39:22
TCS,-66,-1733.8,2025-07-14 22:56:45
ONGC,-46,4111.31,2025-07-14 22:53:01
ITC,-62,-4574.28,2025-07-14 23:03:41
SBIN,-25,-4889.9,2025-07-14 22:38:47
TCS,87,2336.0,2025-07-14 23:17:23
BANKNIFTY,9,286.78,2025-07-14 23:19:07
ONGC,-98,455.11,2025-07-14 22:56:14
HDFC,77,-3075.65,2025-07-14 22:35:19
INFY,78,1589.8,2025-07-14 23:26:48
ONGC,-59,717.69,2025-07-14 22:42:05
ICICIBANK,3,978.01,2025-07-14 23:22:37
RELIANCE,-99,2917.35,2025-07-14 22:48:27
ITC,-59,3629.94,2025-07-14 23:06:34
NIFTY,10,96.42,2025-07-14 23:05:04
HDFC,74,2607.8,2025-07-14 23:18:57
ONGC,-34,-4410.7,2025-07-14 22:35:28
HDFC,72,-2097.62,2025-07-14 22:57:33
ONGC,-54,-4475.67,2025-07-14 22:44:07
ITC,42,-1791.63,2025-07-14 22:50:11
INFY,-13,-1045.81,2025-07-14 23:18:38
INFY,85,872.64,2025-07-14 22:41:50
ONGC,-100,3618.66,2025-07-14 23:07:47
ONGC,85,-3088.86,2025-07-14 23:05:10
SBIN,64,-3399.5,2025-07-14 22:36:12
ITC,-37,-2537.8,2025-07-14 22:59:39
INFY,-30,881.0,2025-07-14 22:44:55
BANKNIFTY,3,4679.23,2025-07-14 22:33:28
SBIN,17,2235.06,2025-07-14 22:51:23
NIFTY,67,-68.37,2025-07-14 22:34:00
INFY,59,-4846.2,2025-07-14 23:28:18
HDFC,25,808.99,2025-07-14 22:44:20
ONGC,1,34.03,2025-07-14 22:52:25
ONGC,18,-4116.57,2025-07-14 23:03:00
SBIN,-62,4484.23,2025-07-14 23:02:49
ONGC,49,-3765.76,2025-07-14 23:29:16
INFY,87,-3206.56,2025-07-14 23:15:16
ITC,-34,-4547.74,2025-07-14 22:49:10
HDFC,-16,-858.78,2025-07-14 23:20:07
RELIANCE,19,-1238.76,2025-07-14 22:35:33
ICICIBANK,-86,-4165.44,2025-07-14 23:18:07
HDFC,-61,4449.0,2025-07-14 23:18:06
NIFTY,-12,4951.39,2025-07-14 22:41:07
RELIANCE,77,-3625.39,2025-07-14 22:37:58
ONGC,-34,282.89,2025-07-14 22:51:44
TCS,-8,-3812.12,2025-07-14 23:13:06
SBIN,-34,-2151.12,2025-07-14 23:23:37
ITC,-10,-1144.07,2025-07-14 23:23:39
RELIANCE,59,-2937.88,2025-07-14 22:45:39
ONGC,-46,4588.86,2025-07-14 22:33:51
INFY,53,-673.2,2025-07-14 23:11:38
ICICIBANK,64,-1266.77,2025-07-14 22:49:52
HDFC,2,-4949.26,2025-07-14 23:27:58
TCS,65,955.77,2025-07-14 23:30:06
INFY,-18,1771.87,2025-07-14 22:46:24
ONGC,-95,2075.82,2025-07-14 23:23:36
TCS,-7,2658.98,2025-07-14 23:20:24
INFY,-2,846.84,2025-07-14 22:48:18
TCS,-86,2874.09,2025-07-14 22:40:51
SBIN,-39,-3530.04,2025-07-14 22:57:14
ICICIBANK,-60,4615.0,2025-07-14 22:40:56
HDFC,-1,-1686.33,2025-07-14 23:08:53
ITC,-21,4628.83,2025-07-14 22:33:39
ONGC,-33,4222.08,2025-07-14 22:44:28
BANKNIFTY,2,1221.53,2025-07-14 23:20:00
ONGC,46,-1194.6,2025-07-14 22:43:37
SBIN,-54,-4276.34,2025-07-14 23:02:23
HDFC,-51,3376.24,2025-07-14 23:05:23
TCS,22,793.77,2025-07-14 23:02:34
TCS,-30,-1537.33,2025-07-14 23:01:26
ITC,-54,1237.96,2025-07-14 22:33:55
ONGC,72,2965.33,2025-07-14 23:23:39
INFY,-19,3909.87,2025-07-14 22:54:34
INFY,-29,2610.68,2025-07-14 23:16:27
RELIANCE,77,-3288.45,2025-07-14 23:06:24
ONGC,-78,2108.12,2025-07-14 22:44:39
ONGC,-100,-1808.38,2025-07-14 22:44:03
TCS,-47,4173.12,2025-07-14 23:18:08
NIFTY,26,-2267.78,2025-07-14 23:30:19
ONGC,-6,4366.26,2025-07-14 22:51:00
ONGC,12,3158.86,2025-07-14 22:40:37
INFY,37,-1950.33,2025-07-14 23:04:41
INFY,-65,-1318.39,2025-07-14 22:46:09
HDFC,-70,-451.68,2025-07-14 22:31:45
ICICIBANK,35,628.3,2025-07-14 22:50:53
ONGC,-31,2011.85,2025-07-14 22:42:34
ONGC,96,2265.7,2025-07-14 22:59:36
INFY,24,-4634.55,2025-07-14 23:21:53
ONGC,-25,-1038.64,2025-07-14 23:22:04
INFY,-26,-1306.39,2025-07-14 22:47:26
RELIANCE,-26,-4311.6,2025-07-14 22:55:10
ONGC,99,-116.12,2025-07-14 23:01:50
ITC,71,840.66,2025-07-14 23:03:20
TCS,16,4117.41,2025-07-14 23:21:29
ONGC,-61,-3494.33,2025-07-14 22:36:26
ICICIBANK,61,1657.91,2025-07-14 23:20:10
SBIN,-5,4769.75,2025-07-14 23:30:39
SBIN,-31,-679.47,2025-07-14 22:49:37
ONGC,-30,-4893.11,2025-07-14 22:34:36
ONGC,-22,1377.45,2025-07-14 23:09:15
ITC,67,-2309.75,2025-07-14 22:54:46
INFY,53,582.87,2025-07-14 23:14:43
ICICIBANK,43,4939.29,2025-07-14 22:57:23
ONGC,-5,-853.3,2025-07-14 23:21:21
ONGC,-50,1332.17,2025-07-14 23:23:50
ICICIBANK,10,3132.12,2025-07-14 22:49:49
ICICIBANK,0,4678.97,2025-07-14 22:39:02
HDFC,5,1900.72,2025-07-14 23:20:25
INFY,-33,1755.07,2025-07-14 22:34:46
NIFTY,-83,453.22,2025-07-14 22:56:40
INFY,-79,-3808.27,2025-07-14 22:54:12
ONGC,-5,-832.2,2025-07-14 22:48:28
BANKNIFTY,54,-4828.11,2025-07-14 23:00:15
HDFC,46,-3099.03,2025-07-14 23:24:55
RELIANCE,13,4948.93,2025-07-14 22:58:16
HDFC,25,194.81,2025-07-14 22:32:35
ICICIBANK,-35,-4742.7,2025-07-14 22:54:29
RELIANCE,4,-3604.37,2025-07-14 23:29:16
ICICIBANK,91,-2228.7,2025-07-14 23:10:16
ICICIBANK,-67,1326.34,2025-07-14 23:23:00
HDFC,-79,2274.99,2025-07-14 22:44:12
BANKNIFTY,-95,2044.59,2025-07-14 23:11:25
BANKNIFTY,-50,2521.15,2025-07-14 23:20:02
ONGC,-19,-2485.92,2025-07-14 22:45:53
RELIANCE,-100,4449.03,2025-07-14 23:27:28
INFY,57,383.99,2025-07-14 22:44:51
SBIN,29,-1350.7,2025-07-14 23:28:34
SBIN,76,-222.94,2025-07-14 22:48:03
ITC,58,-4290.44,2025-07-14 22:46:46
TCS,-11,2917.43,2025-07-14 23:18:30
INFY,-57,-1247.49,2025-07-14 22:43:42
ONGC,-78,-2059.44,2025-07-14 23:00:02
ONGC,-41,351.04,2025-07-14 22:38:00
RELIANCE,-65,-81.16,2025-07-14 23:25:52
INFY,1,817.24,2025-07-14 23:26:06
ICICIBANK,-26,2087.5,2025-07-14 22:48:30
NIFTY,-65,-2083.56,2025-07-14 23:08:38
SBIN,59,-2570.29,2025-07-14 22:47:59
ITC,-78,1401.25,2025-07-14 23:17:26
BANKNIFTY,-66,4621.69,2025-07-14 22:39:05
TCS,64,3626.25,2025-07-14 23:00:24
HDFC,-62,-4016.87,2025-07-14 23:05:35
NIFTY,-8,-4593.6,2025-07-14 22:58:08
INFY,36,84.97,2025-07-14 23:30:43
TCS,37,-4325.47,2025-07-14 23:16:10
INFY,-72,2173.61,2025-07-14 22:49:10
BANKNIFTY,-53,1201.84,2025-07-14 23:22:10
SBIN,0,883.85,2025-07-14 22:35:19
RELIANCE,51,2225.67,2025-07-14 23:26:29
INFY,-92,1106.0,2025-07-14 22:42:57
BANKNIFTY,-26,-616.52,2025-07-14 22:54:36
INFY,-7,2587.95,2025-07-14 23:00:02
TCS,60,-1237.38,2025-07-14 22:36:46
TCS,91,1270.51,2025-07-14 23:12:04
TCS,42,4456.13,2025-07-14 23:09:51
NIFTY,-31,4773.13,2025-07-14 23:05:52
ITC,37,-4976.33,2025-07-14 23:13:02
ICICIBANK,-6,3751.65,2025-07-14 23:17:42
RELIANCE,-94,-1682.98,2025-07-14 23:17:50
HDFC,80,-198.96,2025-07-14 22:59:24
RELIANCE,-59,2340.34,2025-07-14 22:54:32
SBIN,78,-3640.48,2025-07-14 22:48:32
INFY,25,1623.01,2025-07-14 23:24:32
NIFTY,-30,3135.95,2025-07-14 22:41:24
ITC,74,-3032.82,2025-07-14 23:25:27
INFY,32,1525.94,2025-07-14 22:51:06
SBIN,-3,-1660.6,2025-07-14 23:19:52
SBIN,33,-941.04,2025-07-14 23:29:02
SBIN,-39,3576.67,2025-07-14 22:52:10
INFY,-20,2831.55,2025-07-14 22:56:42
ICICIBANK,-19,-828.36,2025-07-14 23:08:34
ICICIBANK,58,3418.38,2025-07-14 22:35:37
ITC,-77,3800.24,2025-07-14 23:02:51
NIFTY,59,3390.88,2025-07-14 22:38:29
ONGC,10,-529.64,2025-07-14 23:19:12
SBIN,-15,2032.5,2025-07-14 23:19:05
SBIN,-41,-1917.26,2025-07-14 22:57:54
ONGC,-26,-2056.05,2025-07-14 22:33:07
RELIANCE,85,4264.9,2025-07-14 22:52:15
ITC,41,-2864.07,2025-07-14 22:37:44
ONGC,-54,2958.6,2025-07-14 23:01:39
HDFC,6,-308.27,2025-07-14 23:18:47
ONGC,10,-1559.26,2025-07-14 22:50:31
ICICIBANK,62,-2758.66,2025-07-14 22:45:14
SBIN,-1,-4304.96,2025-07-14 23:17:34
ONGC,55,2747.53,2025-07-14 23:00:22
ONGC,-48,-217.13,2025-07-14 23:17:50
ITC,44,4356.38,2025-07-14 22:56:18
TCS,81,2737.07,2025-07-14 23:21:49
RELIANCE,17,-3158.24,2025-07-14 22:52:26
ITC,10,929.76,2025-07-14 23:29:58
SBIN,39,-4324.1,2025-07-14 23:28:59
INFY,-31,3399.64,2025-07-14 22:50:44
NIFTY,47,-4554.73,2025-07-14 23:28:07
INFY,77,921.18,2025-07-14 22:31:26
HDFC,52,-4233.62,2025-07-14 23:28:12
ONGC,31,4299.39,2025-07-14 23:10:42
ICICIBANK,-31,612.21,2025-07-14 22:49:57
ONGC,-24,2767.7,2025-07-14 23:07:48
BANKNIFTY,-3,52.41,2025-07-14 23:21:46
ITC,26,-4484.49,2025-07-14 22:50:42
RELIANCE,-45,-896.34,2025-07-14 23:23:28
HDFC,-14,3818.95,2025-07-14 22:59:03
SBIN,-90,4767.79,2025-07-14 23:25:44
ONGC,-75,2497.73,2025-07-14 23:13:41
ICICIBANK,-20,-4892.75,2025-07-14 23:02:42
HDFC,-57,-1158.39,2025-07-14 23:00:57
INFY,81,4831.32,2025-07-14 22:40:16
NIFTY,38,-2925.98,2025-07-14 22:34:45
SBIN,58,-1837.46,2025-07-14 22:57:40
ITC,18,4681.54,2025-07-14 22:58:54
NIFTY,-72,1872.53,2025-07-14 22:50:10
HDFC,-38,4108.15,2025-07-14 23:08:57
ICICIBANK,78,-3589.98,2025-07-14 22:32:36
NIFTY,-70,940.87,2025-07-14 23:26:16
INFY,42,-3652.24,2025-07-14 23:05:51
RELIANCE,-46,-4214.32,2025-07-14 22:58:47
ICICIBANK,72,3538.22,2025-07-14 23:26:35
TCS,-74,2570.38,2025-07-14 22:56:17
TCS,73,3099.75,2025-07-14 23:23:58
ITC,52,95.96,2025-07-14 22:50:41
ITC,74,4580.7,2025-07-14 23:29:01
INFY,83,2051.48,2025-07-14 22:33:05
ITC,48,2483.35,2025-07-14 22:39:55
BANKNIFTY,-63,97.3,2025-07-14 23:07:00
NIFTY,69,-2135.69,2025-07-14 23:17:29
ITC,-46,3339.57,2025-07-14 22:54:08
ITC,0,-3230.87,2025-07-14 22:43:46
ICICIBANK,65,-4274.98,2025-07-14 23:06:28
ONGC,57,3304.6,2025-07-14 23:21:51
TCS,-22,2771.15,2025-07-14 22:51:10
NIFTY,60,4227.18,2025-07-14 23:13:01
INFY,71,-1024.35,2025-07-14 23:20:37
ICICIBANK,45,958.83,2025-07-14 23:27:38
NIFTY,23,-4803.43,2025-07-14 23:24:10
NIFTY,79,171.85,2025-07-14 23:05:58
ITC,-89,3309.05,2025-07-14 22:53:12
ICICIBANK,19,-2584.85,2025-07-14 23:12:56
SBIN,-98,-697.47,2025-07-14 23:22:36
RELIANCE,42,2316.35,2025-07-14 23:26:36
INFY,-58,569.45,2025-07-14 22:54:05
ITC,45,-784.16,2025-07-14 22:44:50
TCS,38,2414.28,2025-07-14 22:35:03
ICICIBANK,-93,-3337.98,2025-07-14 22:32:59
ITC,69,24.14,2025-07-14 22:50:09
RELIANCE,-66,1254.06,2025-07-14 22:40:45
INFY,41,3422.21,2025-07-14 22:41:33
RELIANCE,34,-4582.8,2025-07-14 23:05:33
NIFTY,26,46.73,2025-07-14 23:04:15
ICICIBANK,64,-867.8,2025-07-14 23:00:45
ITC,88,-769.0,2025-07-14 23:18:23
INFY,53,-3657.18,2025-07-14 23:22:54
ITC,56,-2549.41,2025-07-14 22:39:54
ITC,-61,-2350.82,2025-07-14 22:49:38
BANKNIFTY,40,3701.8,2025-07-14 22:41:10
TCS,94,-1743.48,2025-07-14 23:04:15
ONGC,71,-2838.69,2025-07-14 23:15:54
ITC,85,-3384.6,2025-07-14 22:46:30
BANKNIFTY,-51,4913.62,2025-07-14 23:26:11
INFY,90,-2209.03,2025-07-14 22:52:03
RELIANCE,58,4730.24,2025-07-14 23:12:03
ICICIBANK,26,1038.53,2025-07-14 22:36:55
NIFTY,27,-2183.21,2025-07-14 23:26:13
HDFC,12,3069.67,2025-07-14 23:07:41
ITC,97,313.82,2025-07-14 22:37:40
ICICIBANK,2,-3462.44,2025-07-14 23:02:33
RELIANCE,32,-3373.91,2025-07-14 23:16:25
BANKNIFTY,83,-12.59,2025-07-14 22:36:28
ONGC,-100,2390.53,2025-07-14 23:01:05
INFY,14,2170.66,2025-07-14 23:14:23
ITC,1,-4969.38,2025-07-14 22:58:26
SBIN,-5,2962.27,2025-07-14 23:16:57
INFY,-68,-1145.42,2025-07-14 22:58:42
INFY,-91,-1313.08,2025-07-14 23:17:41
BANKNIFTY,11,3188.69,2025-07-14 23:06:57
ICICIBANK,-25,21.56,2025-07-14 23:17:18
INFY,70,1457.84,2025-07-14 22:59:54
HDFC,-15,-3812.19,2025-07-14 23:08:47
ICICIBANK,-18,-1287.18,2025-07-14 22:47:00
ICICIBANK,82,-4161.31,2025-07-14 22:59:32
TCS,39,-4378.08,2025-07-14 22:37:28
ONGC,-38,3202.03,2025-07-14 22:42:54
TCS,48,3534.05,2025-07-14 23:17:41
TCS,-59,4050.12,2025-07-14 23:17:54
SBIN,-82,-4315.92,2025-07-14 22:56:26
ONGC,-33,2635.31,2025-07-14 23:16:48
ITC,-34,2764.77,2025-07-14 23:19:55
HDFC,11,-1230.31,2025-07-14 22:46:26
HDFC,62,-1528.79,2025-07-14 23:00:15
INFY,-12,3831.5,2025-07-14 22:42:04
RELIANCE,43,525.4,2025-07-14 22:48:42
ITC,-55,-1100.9,2025-07-14 23:27:51
ITC,65,-3942.11,2025-07-14 23:27:14
ITC,42,4479.76,2025-07-14 22:56:55
HDFC,-23,209.07,2025-07-14 23:19:28
BANKNIFTY,45,1545.61,2025-07-14 22:43:16
HDFC,18,453.52,2025-07-14 22:57:59
INFY,71,3138.11,2025-07-14 23:28:11
SBIN,85,-3216.59,2025-07-14 22:44:35
RELIANCE,93,4267.05,2025-07-14 23:27:56
RELIANCE,11,3727.77,2025-07-14 23:25:53
TCS,-45,-2651.1,2025-07-14 23:20:10
ONGC,-82,-3886.32,2025-07-14 22:40:38
TCS,81,2650.58,2025-07-14 23:05:48
ONGC,-3,-2589.92,2025-07-14 23:02:21
TCS,18,-1277.93,2025-07-14 22:57:24
BANKNIFTY,-10,129.66,2025-07-14 22:44:39
ITC,-88,-2016.82,2025-07-14 22:47:02
HDFC,62,2902.35,2025-07-14 23:25:22
SBIN,-23,3495.14,2025-07-14 23:29:04
INFY,1,4607.71,2025-07-14 22:39:56
ITC,88,1467.27,2025-07-14 23:12:15
RELIANCE,20,1666.97,2025-07-14 22:54:12
TCS,16,-2056.3,2025-07-14 23:26:05
ITC,50,-1398.76,2025-07-14 22:34:39
ICICIBANK,80,2677.72,2025-07-14 23:12:14
ICICIBANK,-92,-595.2,2025-07-14 23:10:00
BANKNIFTY,-50,-533.61,2025-07-14 23:17:25
SBIN,78,-3216.08,2025-07-14 22:54:49
TCS,-57,464.38,2025-07-14 23:30:12
ONGC,28,814.82,2025-07-14 23:16:49
TCS,77,4166.08,2025-07-14 23:13:58
SBIN,-86,3772.8,2025-07-14 22:36:06
ICICIBANK,-18,4751.4,2025-07-14 23:20:18
SBIN,0,-2326.06,2025-07-14 23:01:05
BANKNIFTY,16,-1873.28,2025-07-14 22:47:08
RELIANCE,12,-4190.01,2025-07-14 22:50:46
TCS,-20,4729.04,2025-07-14 22:49:35
ICICIBANK,-96,1629.3,2025-07-14 22:47:04
HDFC,5,-1095.06,2025-07-14 22:47:50
ITC,76,-1026.83,2025-07-14 23:14:07
ICICIBANK,48,-2124.7,2025-07-14 23:00:10
HDFC,38,-158.04,2025-07-14 23:11:53
