symbol,quantity,pnl,timestamp
RELIANCE,1,2722.18,2025-07-14 22:34:49
BANKNIFTY,10,-4310.27,2025-07-14 23:18:18
HDFC,-5,567.89,2025-07-14 22:58:31
HDFC,-65,-4551.42,2025-07-14 22:54:37
RELIANCE,92,596.86,2025-07-14 22:46:58
HDFC,-33,-3241.39,2025-07-14 23:09:01
SBIN,8,-4520.81,2025-07-14 23:08:45
ITC,49,2709.5,2025-07-14 23:06:56
ONGC,-16,-3326.39,2025-07-14 23:05:33
INFY,70,-3371.77,2025-07-14 22:40:29
ICICIBANK,46,3275.67,2025-07-14 22:35:56
SBIN,38,-269.04,2025-07-14 22:53:07
TCS,-23,-1317.9,2025-07-14 22:46:30
INFY,79,2486.07,2025-07-14 23:21:09
BANKNIFTY,42,-4016.82,2025-07-14 22:58:42
SBIN,-29,-716.67,2025-07-14 23:09:21
RELIANCE,-3,-2604.17,2025-07-14 22:43:31
NIFTY,23,-1004.43,2025-07-14 22:36:38
ONGC,0,-2726.61,2025-07-14 22:38:30
ITC,67,-2727.82,2025-07-14 22:39:12
ITC,-89,867.18,2025-07-14 22:56:41
ITC,98,2842.16,2025-07-14 22:51:35
BANKNIFTY,11,879.72,2025-07-14 22:50:10
NIFTY,-5,1156.25,2025-07-14 23:14:57
ONGC,-38,-1854.01,2025-07-14 23:13:55
NIFTY,11,1620.53,2025-07-14 22:31:48
ICICIBANK,33,743.56,2025-07-14 22:42:07
TCS,-93,-236.42,2025-07-14 23:10:26
ICICIBANK,-65,-1710.07,2025-07-14 22:56:18
NIFTY,27,2238.2,2025-07-14 23:16:57
HDFC,-42,-3524.22,2025-07-14 23:20:33
ONGC,-22,879.69,2025-07-14 23:27:46
INFY,-71,-4722.01,2025-07-14 22:32:56
SBIN,64,232.79,2025-07-14 23:02:11
SBIN,-87,2337.5,2025-07-14 22:57:56
INFY,88,-512.94,2025-07-14 23:12:22
RELIANCE,67,3254.15,2025-07-14 22:42:55
INFY,-45,3875.16,2025-07-14 22:37:09
TCS,89,3816.1,2025-07-14 23:22:40
ICICIBANK,-91,-4169.14,2025-07-14 22:46:14
RELIANCE,-49,-10.19,2025-07-14 23:08:42
ONGC,33,-2856.6,2025-07-14 22:47:04
INFY,67,-1001.76,2025-07-14 22:38:58
ONGC,63,-1813.13,2025-07-14 22:49:27
NIFTY,22,-3483.41,2025-07-14 22:54:29
ITC,38,-551.76,2025-07-14 23:06:43
ITC,16,4296.25,2025-07-14 22:52:17
HDFC,-78,-787.75,2025-07-14 22:32:18
SBIN,-11,-2470.48,2025-07-14 22:36:11
TCS,-23,-2595.15,2025-07-14 23:28:05
TCS,55,882.86,2025-07-14 22:40:09
RELIANCE,-52,4216.64,2025-07-14 23:15:10
ONGC,39,2575.63,2025-07-14 23:14:45
ONGC,56,4797.99,2025-07-14 22:51:38
TCS,76,4176.29,2025-07-14 22:49:16
ONGC,-82,2314.44,2025-07-14 23:11:35
HDFC,-79,-923.97,2025-07-14 22:41:05
TCS,63,-1935.69,2025-07-14 22:44:54
SBIN,22,4492.85,2025-07-14 23:24:42
TCS,78,2803.42,2025-07-14 22:56:54
INFY,-24,3546.41,2025-07-14 23:08:09
SBIN,30,1944.54,2025-07-14 23:03:10
ITC,31,1721.79,2025-07-14 23:13:32
RELIANCE,-85,-1978.49,2025-07-14 23:30:14
BANKNIFTY,78,3008.4,2025-07-14 23:08:47
RELIANCE,18,3601.39,2025-07-14 22:36:25
ONGC,-15,3185.22,2025-07-14 23:23:51
ITC,-19,-143.89,2025-07-14 22:37:59
ONGC,-10,-3529.27,2025-07-14 23:23:53
HDFC,40,4706.37,2025-07-14 22:44:05
HDFC,-45,1537.98,2025-07-14 23:09:17
ONGC,-5,3500.48,2025-07-14 23:27:50
HDFC,50,2832.46,2025-07-14 23:29:49
HDFC,75,-1704.55,2025-07-14 22:38:57
ICICIBANK,-14,-4162.91,2025-07-14 22:31:18
NIFTY,-14,-3016.46,2025-07-14 23:05:26
ITC,-3,-2875.08,2025-07-14 23:08:09
SBIN,0,4531.67,2025-07-14 22:55:54
INFY,85,-2600.21,2025-07-14 23:10:55
TCS,5,3672.53,2025-07-14 23:09:15
HDFC,54,-697.46,2025-07-14 23:08:11
ONGC,-75,-4955.5,2025-07-14 23:29:51
ITC,-99,-1884.8,2025-07-14 22:43:39
RELIANCE,76,3769.41,2025-07-14 23:04:57
RELIANCE,-48,2534.67,2025-07-14 22:36:49
INFY,-95,2513.93,2025-07-14 22:38:41
INFY,-99,1723.55,2025-07-14 23:05:51
INFY,-63,-4522.21,2025-07-14 22:55:32
ICICIBANK,50,-2887.34,2025-07-14 23:20:47
SBIN,19,-3991.87,2025-07-14 23:16:26
HDFC,-35,-3499.03,2025-07-14 22:52:58
ONGC,74,-2323.06,2025-07-14 23:20:01
INFY,46,2610.64,2025-07-14 22:43:48
SBIN,35,-2558.29,2025-07-14 22:43:28
BANKNIFTY,7,-2709.17,2025-07-14 23:07:12
NIFTY,-34,-4932.53,2025-07-14 22:35:30
RELIANCE,46,-2270.67,2025-07-14 23:16:26
SBIN,-27,-2998.93,2025-07-14 22:53:05
HDFC,-81,3569.5,2025-07-14 23:19:27
SBIN,87,-109.71,2025-07-14 23:14:40
NIFTY,-26,3487.16,2025-07-14 23:03:54
ICICIBANK,-71,-2027.21,2025-07-14 23:13:00
ITC,45,2869.49,2025-07-14 23:14:51
NIFTY,-96,-3769.07,2025-07-14 22:46:00
TCS,-57,2686.64,2025-07-14 23:06:59
HDFC,84,-4264.79,2025-07-14 23:01:42
SBIN,-30,-4678.35,2025-07-14 23:21:39
ONGC,71,-4360.79,2025-07-14 23:05:19
INFY,89,704.78,2025-07-14 23:31:02
ONGC,22,2273.94,2025-07-14 22:53:04
NIFTY,59,-541.19,2025-07-14 22:46:21
SBIN,97,-3015.5,2025-07-14 22:54:00
TCS,44,2449.28,2025-07-14 23:06:37
SBIN,-54,2736.67,2025-07-14 22:45:39
NIFTY,93,-147.25,2025-07-14 23:04:59
HDFC,-74,-1144.84,2025-07-14 23:12:08
RELIANCE,57,2777.78,2025-07-14 22:39:08
ITC,-72,-3520.85,2025-07-14 22:55:14
SBIN,0,-2674.0,2025-07-14 22:51:11
ONGC,34,-857.91,2025-07-14 23:10:21
SBIN,-82,2232.53,2025-07-14 23:09:38
SBIN,-43,4580.85,2025-07-14 22:45:55
ICICIBANK,-39,1192.68,2025-07-14 23:20:54
BANKNIFTY,-73,-4163.72,2025-07-14 23:13:56
RELIANCE,61,1401.79,2025-07-14 22:50:06
INFY,33,-3696.95,2025-07-14 22:52:56
ITC,-6,-1234.5,2025-07-14 23:02:12
RELIANCE,50,-1860.36,2025-07-14 23:30:53
RELIANCE,12,643.48,2025-07-14 22:41:26
RELIANCE,-95,4152.16,2025-07-14 23:00:56
SBIN,5,-3015.19,2025-07-14 23:27:51
ICICIBANK,-70,-943.57,2025-07-14 22:56:11
ITC,80,3211.44,2025-07-14 22:43:38
ITC,-65,-1332.4,2025-07-14 23:23:13
ITC,-85,4895.76,2025-07-14 22:44:26
INFY,93,-3098.3,2025-07-14 22:51:40
TCS,14,-2491.79,2025-07-14 23:19:49
HDFC,78,-3820.96,2025-07-14 23:22:55
ITC,82,1709.13,2025-07-14 23:23:36
RELIANCE,35,-35.77,2025-07-14 23:03:38
ICICIBANK,24,-3663.7,2025-07-14 22:51:45
ITC,95,-530.94,2025-07-14 22:41:27
BANKNIFTY,-84,4201.07,2025-07-14 22:59:53
NIFTY,-101,-1713.85,2025-07-14 22:39:54
ONGC,-80,196.44,2025-07-14 22:45:27
ITC,42,-2832.73,2025-07-14 22:43:05
SBIN,34,-1143.02,2025-07-14 23:19:33
ONGC,-60,-2524.96,2025-07-14 23:26:12
TCS,50,2373.01,2025-07-14 22:57:27
TCS,-21,736.66,2025-07-14 23:16:13
ONGC,96,-1917.13,2025-07-14 22:43:21
ITC,-50,490.37,2025-07-14 23:13:09
ONGC,99,2014.74,2025-07-14 23:09:38
HDFC,39,3374.62,2025-07-14 23:19:52
HDFC,28,4432.35,2025-07-14 23:29:30
ONGC,35,2571.7,2025-07-14 22:38:12
TCS,2,-2241.02,2025-07-14 23:24:44
HDFC,-63,-2909.36,2025-07-14 23:18:14
ONGC,62,2268.77,2025-07-14 23:01:54
ICICIBANK,25,1532.84,2025-07-14 23:24:37
HDFC,47,-317.15,2025-07-14 23:01:50
HDFC,4,210.0,2025-07-14 23:24:18
INFY,-45,2127.57,2025-07-14 22:39:50
INFY,-43,-256.76,2025-07-14 23:31:03
ICICIBANK,81,4247.21,2025-07-14 23:29:30
RELIANCE,-8,1401.65,2025-07-14 22:42:08
ONGC,22,1632.19,2025-07-14 23:21:28
ONGC,64,-2257.87,2025-07-14 22:41:55
ICICIBANK,81,82.85,2025-07-14 23:17:52
ICICIBANK,54,1230.77,2025-07-14 22:37:32
SBIN,-86,2068.64,2025-07-14 22:55:44
TCS,78,2686.49,2025-07-14 22:50:08
BANKNIFTY,78,3995.96,2025-07-14 22:58:50
ICICIBANK,34,-2702.03,2025-07-14 23:19:32
BANKNIFTY,62,1653.68,2025-07-14 22:44:46
RELIANCE,85,1059.98,2025-07-14 22:55:44
ONGC,58,-252.46,2025-07-14 22:48:32
HDFC,-22,1369.55,2025-07-14 23:22:08
RELIANCE,22,2811.84,2025-07-14 22:37:16
ITC,-8,1366.26,2025-07-14 22:55:28
ITC,-92,2132.46,2025-07-14 23:19:43
ITC,-59,4735.63,2025-07-14 23:13:20
NIFTY,1,-462.22,2025-07-14 22:57:24
INFY,3,4755.36,2025-07-14 22:33:16
TCS,46,1921.87,2025-07-14 23:03:14
ICICIBANK,77,-1194.63,2025-07-14 22:51:41
RELIANCE,-44,-1236.74,2025-07-14 23:26:04
ONGC,60,-3644.6,2025-07-14 23:19:24
NIFTY,34,3033.59,2025-07-14 23:07:40
SBIN,-7,-2473.35,2025-07-14 22:42:23
ITC,69,560.58,2025-07-14 22:40:34
NIFTY,25,4515.87,2025-07-14 23:07:59
BANKNIFTY,55,4868.29,2025-07-14 22:53:09
ICICIBANK,-8,-2398.74,2025-07-14 23:09:21
TCS,62,-2609.31,2025-07-14 23:01:05
RELIANCE,75,4702.13,2025-07-14 23:04:38
TCS,-59,3919.84,2025-07-14 22:43:54
INFY,-98,2626.03,2025-07-14 22:39:19
INFY,-28,1104.6,2025-07-14 22:46:15
TCS,89,2928.93,2025-07-14 23:04:26
HDFC,-15,-3928.46,2025-07-14 22:58:16
ONGC,64,-3634.18,2025-07-14 22:48:39
INFY,-72,1685.02,2025-07-14 22:51:49
HDFC,64,2459.65,2025-07-14 23:00:05
SBIN,39,-4697.18,2025-07-14 22:43:52
ITC,2,2065.55,2025-07-14 22:54:24
HDFC,-20,-3127.81,2025-07-14 23:19:51
INFY,-3,2135.09,2025-07-14 22:40:00
RELIANCE,55,-1832.02,2025-07-14 23:14:33
ONGC,0,-905.71,2025-07-14 23:10:53
INFY,-49,4665.22,2025-07-14 23:02:41
INFY,65,-686.08,2025-07-14 23:26:32
NIFTY,63,3435.12,2025-07-14 22:42:40
RELIANCE,-35,2226.86,2025-07-14 23:01:55
ITC,-75,-793.95,2025-07-14 23:02:25
NIFTY,-62,2582.9,2025-07-14 22:33:29
ITC,66,-1981.67,2025-07-14 23:11:05
HDFC,63,-3350.03,2025-07-14 22:56:46
ONGC,-84,-4946.17,2025-07-14 23:02:54
ONGC,16,-3972.45,2025-07-14 22:32:00
TCS,80,1079.75,2025-07-14 22:54:52
ICICIBANK,-78,313.3,2025-07-14 23:29:10
TCS,-2,-3145.5,2025-07-14 22:36:06
INFY,-95,-2182.37,2025-07-14 22:57:22
NIFTY,-31,-4490.67,2025-07-14 22:57:31
BANKNIFTY,33,-1522.97,2025-07-14 23:17:29
NIFTY,-64,1282.37,2025-07-14 23:23:31
TCS,94,-908.78,2025-07-14 23:09:55
INFY,-69,544.6,2025-07-14 22:51:22
SBIN,-89,-4149.81,2025-07-14 23:02:45
RELIANCE,66,-4349.8,2025-07-14 22:47:08
BANKNIFTY,73,1347.11,2025-07-14 22:47:27
HDFC,-90,1455.96,2025-07-14 23:04:15
NIFTY,72,-4951.97,2025-07-14 22:45:23
ITC,68,198.35,2025-07-14 22:38:36
NIFTY,3,-3742.35,2025-07-14 22:37:36
BANKNIFTY,43,155.86,2025-07-14 22:43:48
HDFC,-42,-2533.37,2025-07-14 23:18:42
TCS,-8,-901.95,2025-07-14 22:36:04
SBIN,86,-2610.83,2025-07-14 22:38:28
ITC,38,-759.74,2025-07-14 22:57:52
HDFC,63,-2833.56,2025-07-14 23:20:38
RELIANCE,-16,-931.22,2025-07-14 22:45:48
SBIN,63,-276.15,2025-07-14 23:17:33
RELIANCE,-17,3891.75,2025-07-14 23:19:35
ICICIBANK,34,4352.05,2025-07-14 23:29:04
HDFC,34,-359.65,2025-07-14 23:20:10
BANKNIFTY,92,-404.99,2025-07-14 23:27:29
BANKNIFTY,-96,-2285.79,2025-07-14 23:29:31
RELIANCE,-12,-2921.89,2025-07-14 23:12:06
BANKNIFTY,-97,4824.06,2025-07-14 22:51:40
ONGC,51,-2725.1,2025-07-14 22:53:14
NIFTY,59,4433.83,2025-07-14 23:24:04
BANKNIFTY,-53,-2299.23,2025-07-14 22:51:22
RELIANCE,87,-458.68,2025-07-14 22:48:45
ICICIBANK,87,4148.0,2025-07-14 22:36:38
NIFTY,-45,-1469.46,2025-07-14 22:54:11
HDFC,22,1347.64,2025-07-14 22:41:20
BANKNIFTY,-85,4224.15,2025-07-14 23:00:16
ICICIBANK,-31,-3551.04,2025-07-14 23:27:35
NIFTY,-30,-2843.44,2025-07-14 23:19:56
BANKNIFTY,-85,-1809.42,2025-07-14 22:48:26
ONGC,-96,1757.56,2025-07-14 22:54:34
ITC,58,3054.9,2025-07-14 22:44:21
NIFTY,-47,4404.28,2025-07-14 23:15:14
RELIANCE,90,2470.16,2025-07-14 22:52:47
INFY,-52,880.47,2025-07-14 23:11:51
ICICIBANK,53,4550.92,2025-07-14 23:24:56
RELIANCE,-6,-4985.74,2025-07-14 22:53:51
INFY,-99,3697.22,2025-07-14 23:13:35
BANKNIFTY,88,3593.26,2025-07-14 23:27:16
RELIANCE,-69,-2386.47,2025-07-14 23:07:27
HDFC,30,-2965.88,2025-07-14 22:50:44
BANKNIFTY,-70,1902.35,2025-07-14 22:45:15
ICICIBANK,26,2828.1,2025-07-14 23:26:05
HDFC,66,1715.05,2025-07-14 23:30:36
NIFTY,-96,-1121.01,2025-07-14 23:27:21
NIFTY,86,-4136.88,2025-07-14 23:01:47
BANKNIFTY,36,-647.74,2025-07-14 23:07:55
NIFTY,-46,1741.22,2025-07-14 22:43:41
ICICIBANK,12,-1598.67,2025-07-14 22:44:29
NIFTY,-27,3461.79,2025-07-14 23:00:47
ICICIBANK,91,2907.86,2025-07-14 22:41:52
ITC,73,-2380.49,2025-07-14 23:29:12
ONGC,57,-266.9,2025-07-14 23:09:49
INFY,-18,1960.97,2025-07-14 23:08:53
ICICIBANK,5,4011.54,2025-07-14 22:46:18
HDFC,-45,-2790.45,2025-07-14 23:19:40
ITC,-35,-3534.8,2025-07-14 22:44:11
BANKNIFTY,-14,4594.25,2025-07-14 23:11:45
SBIN,-84,-3597.58,2025-07-14 23:18:29
ITC,-80,3573.78,2025-07-14 23:03:14
HDFC,-24,1464.33,2025-07-14 22:41:44
INFY,41,-2843.64,2025-07-14 23:21:57
INFY,-90,4204.62,2025-07-14 22:35:43
TCS,71,3241.61,2025-07-14 22:56:18
INFY,22,-2741.09,2025-07-14 22:34:45
ITC,-31,-4451.75,2025-07-14 22:46:33
ICICIBANK,64,-1769.72,2025-07-14 23:25:13
TCS,28,-2269.41,2025-07-14 22:49:12
ICICIBANK,40,840.55,2025-07-14 22:53:31
HDFC,82,3121.3,2025-07-14 23:23:59
INFY,65,-1815.13,2025-07-14 23:16:34
INFY,11,4596.95,2025-07-14 23:19:11
ITC,4,-1810.95,2025-07-14 23:13:41
NIFTY,-20,-3130.03,2025-07-14 23:06:19
ONGC,-40,-4895.38,2025-07-14 22:39:17
TCS,84,1882.44,2025-07-14 23:25:17
ONGC,-52,-2847.77,2025-07-14 23:08:04
INFY,45,-4992.56,2025-07-14 22:32:51
NIFTY,-37,2386.16,2025-07-14 22:56:59
NIFTY,84,-4685.4,2025-07-14 23:14:33
HDFC,11,1172.07,2025-07-14 22:57:43
ITC,-68,-4863.66,2025-07-14 23:05:32
ONGC,88,4961.7,2025-07-14 22:44:46
BANKNIFTY,-80,3509.86,2025-07-14 22:57:37
BANKNIFTY,-77,685.6,2025-07-14 22:41:48
ICICIBANK,-21,-898.59,2025-07-14 23:01:47
RELIANCE,-94,-629.27,2025-07-14 22:59:49
ICICIBANK,-94,3710.47,2025-07-14 22:36:15
RELIANCE,76,-2646.28,2025-07-14 22:33:22
RELIANCE,45,-630.79,2025-07-14 22:41:51
HDFC,-64,-2840.33,2025-07-14 22:56:55
ICICIBANK,46,2185.04,2025-07-14 22:38:44
NIFTY,72,-2600.61,2025-07-14 22:33:45
TCS,-94,-4583.56,2025-07-14 23:01:06
BANKNIFTY,-10,-3230.97,2025-07-14 23:13:19
SBIN,-42,4337.06,2025-07-14 23:15:00
NIFTY,22,-4229.52,2025-07-14 22:32:54
INFY,-7,-157.87,2025-07-14 23:12:21
ONGC,31,-3269.97,2025-07-14 23:13:31
ICICIBANK,-40,4186.78,2025-07-14 23:19:13
HDFC,-17,838.04,2025-07-14 23:19:37
ICICIBANK,30,-2450.83,2025-07-14 22:36:58
SBIN,57,2920.04,2025-07-14 22:34:01
INFY,-29,2933.57,2025-07-14 22:38:45
INFY,98,-3148.24,2025-07-14 23:07:50
NIFTY,25,2427.19,2025-07-14 22:59:36
ONGC,-75,-4413.32,2025-07-14 22:47:26
NIFTY,42,-4037.3,2025-07-14 23:21:33
NIFTY,-19,-3608.93,2025-07-14 23:11:16
NIFTY,63,-2747.64,2025-07-14 23:00:16
SBIN,2,932.34,2025-07-14 23:08:03
TCS,-2,-3588.2,2025-07-14 22:43:54
ICICIBANK,-3,1166.49,2025-07-14 22:46:15
RELIANCE,-75,-2765.81,2025-07-14 23:28:49
ITC,88,158.86,2025-07-14 22:56:37
BANKNIFTY,2,-1780.32,2025-07-14 22:32:45
INFY,-65,1899.93,2025-07-14 22:45:02
ITC,72,2668.97,2025-07-14 22:37:44
ITC,-63,-977.45,2025-07-14 22:37:04
TCS,-31,3653.94,2025-07-14 23:05:14
NIFTY,77,4796.29,2025-07-14 22:33:46
NIFTY,-74,-4344.81,2025-07-14 23:21:26
RELIANCE,-99,1288.53,2025-07-14 22:43:39
BANKNIFTY,-68,-893.29,2025-07-14 22:39:11
TCS,-35,-320.98,2025-07-14 22:32:36
BANKNIFTY,8,2985.25,2025-07-14 22:48:18
ONGC,-70,-2849.27,2025-07-14 22:57:00
ITC,-94,4965.27,2025-07-14 23:07:23
ONGC,-6,-1901.12,2025-07-14 22:48:00
HDFC,-93,1978.36,2025-07-14 22:49:20
ICICIBANK,95,-892.08,2025-07-14 22:43:16
BANKNIFTY,-97,1579.16,2025-07-14 23:13:32
RELIANCE,-92,2542.29,2025-07-14 22:58:38
ICICIBANK,70,-1076.43,2025-07-14 23:10:01
HDFC,-6,4117.4,2025-07-14 23:21:43
BANKNIFTY,5,-1155.77,2025-07-14 23:06:06
ITC,-6,-3672.49,2025-07-14 22:36:54
TCS,32,2760.65,2025-07-14 23:26:42
HDFC,-20,22.88,2025-07-14 23:30:19
HDFC,28,-2424.6,2025-07-14 23:04:08
RELIANCE,-25,418.09,2025-07-14 23:26:42
NIFTY,-93,-2060.84,2025-07-14 23:20:43
RELIANCE,26,4549.61,2025-07-14 22:59:56
ONGC,-4,-1127.03,2025-07-14 23:29:17
INFY,77,-3070.99,2025-07-14 22:58:50
ICICIBANK,51,-1311.53,2025-07-14 22:48:22
ONGC,29,3302.03,2025-07-14 23:10:51
ITC,-50,4482.52,2025-07-14 23:27:18
RELIANCE,32,-2754.11,2025-07-14 23:19:14
INFY,-18,1.39,2025-07-14 22:52:01
ICICIBANK,-1,3706.91,2025-07-14 22:59:00
SBIN,-15,-3529.75,2025-07-14 23:05:39
TCS,23,259.34,2025-07-14 22:37:21
TCS,-63,-2177.37,2025-07-14 23:02:00
HDFC,62,-626.66,2025-07-14 22:42:43
TCS,-15,2044.52,2025-07-14 22:50:40
ITC,28,3102.18,2025-07-14 22:54:45
ITC,-94,3021.39,2025-07-14 23:28:23
ONGC,9,194.9,2025-07-14 23:11:25
HDFC,-54,2333.16,2025-07-14 23:06:57
ITC,47,-3831.87,2025-07-14 23:06:34
SBIN,-22,2828.74,2025-07-14 22:38:09
ITC,-83,-4307.58,2025-07-14 23:01:09
BANKNIFTY,-16,-4968.25,2025-07-14 22:54:17
TCS,36,2547.44,2025-07-14 22:50:54
ONGC,-5,-8.52,2025-07-14 22:52:30
ONGC,-54,2629.94,2025-07-14 23:23:45
TCS,-95,2888.95,2025-07-14 23:03:57
BANKNIFTY,76,-4890.39,2025-07-14 22:43:41
ICICIBANK,-3,-551.97,2025-07-14 22:49:30
NIFTY,5,3720.82,2025-07-14 22:38:07
ONGC,3,-1543.5,2025-07-14 23:17:53
ITC,-68,3381.38,2025-07-14 23:07:09
TCS,-14,-179.88,2025-07-14 23:05:20
TCS,-47,1229.66,2025-07-14 22:52:08
ICICIBANK,-49,-2297.55,2025-07-14 23:17:46
RELIANCE,-63,-907.19,2025-07-14 23:03:59
RELIANCE,-85,-393.41,2025-07-14 23:10:55
ITC,55,-4111.29,2025-07-14 22:49:17
SBIN,-3,-1416.2,2025-07-14 22:39:47
BANKNIFTY,-83,-2438.6,2025-07-14 22:33:58
HDFC,-84,-3857.48,2025-07-14 23:17:14
ICICIBANK,27,-1013.04,2025-07-14 23:00:42
SBIN,-27,3747.82,2025-07-14 22:33:13
RELIANCE,93,-1427.62,2025-07-14 23:26:39
HDFC,54,-3915.36,2025-07-14 22:38:39
BANKNIFTY,-80,-3488.15,2025-07-14 22:59:36
BANKNIFTY,-32,-601.44,2025-07-14 23:03:41
INFY,38,4566.35,2025-07-14 22:46:02
SBIN,-23,1654.78,2025-07-14 22:50:10
ITC,16,-4553.83,2025-07-14 22:31:42
TCS,-95,4583.02,2025-07-14 22:56:11
ONGC,-33,-336.08,2025-07-14 23:08:02
HDFC,46,2942.85,2025-07-14 22:36:50
INFY,-81,3378.41,2025-07-14 23:10:53
BANKNIFTY,-88,277.01,2025-07-14 22:33:41
TCS,-80,1169.57,2025-07-14 22:52:25
BANKNIFTY,58,1948.98,2025-07-14 22:47:10
BANKNIFTY,-87,3525.8,2025-07-14 22:52:05
BANKNIFTY,-66,-2553.73,2025-07-14 23:27:52
NIFTY,47,-975.55,2025-07-14 23:25:12
BANKNIFTY,84,268.93,2025-07-14 23:11:07
SBIN,12,-2930.01,2025-07-14 23:16:02
RELIANCE,44,2556.07,2025-07-14 23:00:35
TCS,74,-1499.28,2025-07-14 22:58:22
ITC,-38,3467.02,2025-07-14 23:18:47
ITC,-83,4954.14,2025-07-14 23:01:59
HDFC,-13,1079.57,2025-07-14 23:06:08
SBIN,88,-1075.52,2025-07-14 23:20:06
INFY,-11,4995.9,2025-07-14 23:18:09
RELIANCE,31,1424.63,2025-07-14 22:59:10
ITC,20,2546.7,2025-07-14 22:41:30
SBIN,-65,-4948.75,2025-07-14 22:49:15
TCS,60,330.13,2025-07-14 23:19:18
TCS,71,-92.65,2025-07-14 22:47:11
RELIANCE,-80,-2169.06,2025-07-14 23:00:39
HDFC,-11,-2794.34,2025-07-14 22:47:51
ONGC,-61,4668.26,2025-07-14 23:06:34
ONGC,17,2071.87,2025-07-14 23:18:30
HDFC,95,-1928.64,2025-07-14 22:41:56
RELIANCE,-8,4435.77,2025-07-14 23:17:20
TCS,-86,1400.3,2025-07-14 22:57:18
SBIN,-35,-985.24,2025-07-14 22:41:44
TCS,97,1316.42,2025-07-14 23:09:43
BANKNIFTY,97,-2741.6,2025-07-14 22:49:23
SBIN,-58,-2805.42,2025-07-14 22:35:20
RELIANCE,-81,-1287.22,2025-07-14 22:32:55
BANKNIFTY,-15,-2158.98,2025-07-14 23:23:23
HDFC,75,3588.44,2025-07-14 23:30:29
ICICIBANK,84,-2443.73,2025-07-14 23:10:16
HDFC,-57,1140.37,2025-07-14 23:06:57
RELIANCE,84,4110.94,2025-07-14 22:41:40
ICICIBANK,-89,-4300.39,2025-07-14 23:12:40
TCS,-89,-4692.68,2025-07-14 22:31:48
RELIANCE,29,-2455.71,2025-07-14 23:30:32
RELIANCE,1,4575.66,2025-07-14 22:35:18
ITC,-49,1730.57,2025-07-14 22:45:20
ICICIBANK,-51,3393.88,2025-07-14 23:15:04
RELIANCE,5,-2796.73,2025-07-14 23:13:24
NIFTY,-19,1427.48,2025-07-14 23:09:26
RELIANCE,1,2739.87,2025-07-14 23:11:33
RELIANCE,40,739.91,2025-07-14 22:36:52
ITC,-29,2156.39,2025-07-14 23:28:15
RELIANCE,-96,3077.28,2025-07-14 22:49:28
RELIANCE,54,-1470.6,2025-07-14 22:55:09
HDFC,-50,-4366.0,2025-07-14 22:57:39
ICICIBANK,21,-1907.27,2025-07-14 22:37:11
INFY,24,-3036.59,2025-07-14 23:07:10
NIFTY,-51,-3649.53,2025-07-14 22:42:44
BANKNIFTY,92,-3716.01,2025-07-14 23:20:39
SBIN,-26,2422.31,2025-07-14 22:53:36
TCS,-89,347.37,2025-07-14 23:12:35
RELIANCE,-75,-516.8,2025-07-14 22:56:30
NIFTY,62,-1731.62,2025-07-14 23:03:00
NIFTY,-39,-624.9,2025-07-14 22:46:48
RELIANCE,91,3743.55,2025-07-14 22:59:14
ONGC,-30,-871.25,2025-07-14 23:22:25
RELIANCE,-98,2759.37,2025-07-14 22:52:11
TCS,27,-4240.04,2025-07-14 23:24:04
ONGC,72,-1093.74,2025-07-14 23:10:42
ONGC,27,3679.96,2025-07-14 23:00:24
RELIANCE,-94,4570.86,2025-07-14 22:50:35
SBIN,31,3838.62,2025-07-14 22:55:51
RELIANCE,34,-3504.84,2025-07-14 23:29:16
INFY,35,-4047.74,2025-07-14 23:22:59
TCS,85,1849.76,2025-07-14 22:47:19
INFY,-34,3727.34,2025-07-14 22:40:51
SBIN,39,-3676.12,2025-07-14 23:01:03
TCS,39,-272.09,2025-07-14 22:48:20
NIFTY,75,-365.36,2025-07-14 23:04:21
TCS,-37,-4142.4,2025-07-14 22:48:05
ICICIBANK,64,-45.52,2025-07-14 23:28:22
ICICIBANK,-41,-3585.29,2025-07-14 23:13:48
RELIANCE,-43,-2664.98,2025-07-14 22:58:15
NIFTY,74,3473.13,2025-07-14 22:51:27
INFY,-10,-1410.8,2025-07-14 22:57:31
TCS,-16,-2401.02,2025-07-14 22:32:50
ITC,-81,3844.09,2025-07-14 23:15:14
HDFC,23,-3664.99,2025-07-14 22:45:50
ONGC,-5,-1099.61,2025-07-14 22:52:34
SBIN,78,-4131.95,2025-07-14 22:38:14
SBIN,-63,1294.31,2025-07-14 22:39:04
NIFTY,-52,-4692.54,2025-07-14 23:28:43
SBIN,95,-2754.71,2025-07-14 23:30:42
SBIN,-37,-1797.78,2025-07-14 23:12:29
ONGC,-65,1588.62,2025-07-14 22:42:50
HDFC,100,4444.67,2025-07-14 22:35:42
BANKNIFTY,80,-2230.27,2025-07-14 23:14:04
BANKNIFTY,-61,3494.04,2025-07-14 22:32:36
RELIANCE,27,-4909.93,2025-07-14 23:06:18
NIFTY,-66,2021.62,2025-07-14 22:41:32
ITC,-60,-2242.72,2025-07-14 22:41:02
ICICIBANK,-34,1467.76,2025-07-14 23:19:34
TCS,76,2160.35,2025-07-14 23:25:56
INFY,-45,2841.41,2025-07-14 23:14:08
